time,open,high,low,close,"GOLD, TVC: Open","GOLD, TVC: High","GOLD, TVC: Low","GOLD, TVC: Close","JPYUSD, IDC: Open","JPYUSD, IDC: High","JPYUSD, IDC: Low","JPYUSD, IDC: Close","EURUSD, FXCM: Open","EURUSD, FXCM: High","EURUSD, FXCM: Low","EURUSD, FXCM: Close","GBPUSD, FXCM: Open","GBPUSD, FXCM: High","GBPUSD, FXCM: Low","GBPUSD, FXCM: Close","SPY, CBOE BZX: Open","SPY, CBOE BZX: High","SPY, CBOE BZX: Low","SPY, CBOE BZX: Close","AAPL, CBOE BZX: Open","AAPL, CBOE BZX: High","AAPL, CBOE BZX: Low","AAPL, CBOE BZX: Close","MSFT, CBOE BZX: Open","MSFT, CBOE BZX: High","MSFT, CBOE BZX: Low","MSFT, CBOE BZX: Close","GOOGL, CBOE BZX: Open","GOOGL, CBOE BZX: High","GOOGL, CBOE BZX: Low","GOOGL, CBOE BZX: Close","USB, CBOE BZX: Open","USB, CBOE BZX: High","USB, CBOE BZX: Low","USB, CBOE BZX: Close","TSLA, CBOE BZX: Open","TSLA, CBOE BZX: High","TSLA, CBOE BZX: Low","TSLA, CBOE BZX: Close","ADSK, CBOE BZX: Open","ADSK, CBOE BZX: High","ADSK, CBOE BZX: Low","ADSK, CBOE BZX: Close","NFLX, CBOE BZX: Open","NFLX, CBOE BZX: High","NFLX, CBOE BZX: Low","NFLX, CBOE BZX: Close","AMD, CBOE BZX: Open","AMD, CBOE BZX: High","AMD, CBOE BZX: Low","AMD, CBOE BZX: Close","AVGO, CBOE BZX: Open","AVGO, CBOE BZX: High","AVGO, CBOE BZX: Low","AVGO, CBOE BZX: Close","AMZN, CBOE BZX: Open","AMZN, CBOE BZX: High","AMZN, CBOE BZX: Low","AMZN, CBOE BZX: Close","SPGI, CBOE BZX: Open","SPGI, CBOE BZX: High","SPGI, CBOE BZX: Low","SPGI, CBOE BZX: Close","PYPL, CBOE BZX: Open","PYPL, CBOE BZX: High","PYPL, CBOE BZX: Low","PYPL, CBOE BZX: Close","PLATINUM, TVC: Open","PLATINUM, TVC: High","PLATINUM, TVC: Low","PLATINUM, TVC: Close","SILVER, TVC: Open","SILVER, TVC: High","SILVER, TVC: Low","SILVER, TVC: Close","SBUX, CBOE BZX: Open","SBUX, CBOE BZX: High","SBUX, CBOE BZX: Low","SBUX, CBOE BZX: Close","QCOM, CBOE BZX: Open","QCOM, CBOE BZX: High","QCOM, CBOE BZX: Low","QCOM, CBOE BZX: Close","FB, CBOE BZX: Open","FB, CBOE BZX: High","FB, CBOE BZX: Low","FB, CBOE BZX: Close","USB, CBOE BZX: Open","USB, CBOE BZX: High","USB, CBOE BZX: Low","USB, CBOE BZX: Close","CDR, GPW: Open","CDR, GPW: High","CDR, GPW: Low","CDR, GPW: Close","KGH, GPW: Open","KGH, GPW: High","KGH, GPW: Low","KGH, GPW: Close","PKN, GPW: Open","PKN, GPW: High","PKN, GPW: Low","PKN, GPW: Close",Volume,Volume MA
2021-04-26T22:00:00Z,0.26462,0.26482,0.26416,0.26416,1780.827,1785.56,1773.85,1776.186,0.00925,0.00925,0.009194,0.009195,1.20852,1.20928,1.20566,1.20896,1.3896,1.39241,1.38585,1.39084,417.93,418.14,416.3,417.52,135.01,135.41,134.11,134.39,261.585,263.19,260.12,261.97,2317.6326,2318.45,2286.16,2290.98,58.19,58.39,57.83,58.32,717.96,724,703.3501,704.74,299.41,299.97,294.25,297.87,512.62,512.99,504.5808,505.55,85.67,87.15,85.13,85.21,473.7,474.26,465.06,466.35,3443.47,3460,3398.01,3417.43,385.67,386.44,381.22,384.14,272.05,273.82,268.03,268.82,1241.5,1256.023,1230,1230,26.1842,26.4535,26.049,26.2491,115.67,116.3899,115.27,116.15,138.71,139.38,136.98,138.01,304.28,305.34,301.11,303.57,58.19,58.39,57.83,58.32,166,173.34,166,168.3,206.60001,209,204.2,206.10001,66.919998,67.059998,66.220001,66.919998,0,0
2021-04-27T22:00:00Z,0.26436,0.26458,0.26309,0.26455,1776.518,1782.55,1762.75,1781.606,0.009196,0.00921,0.009169,0.009206,1.20896,1.21348,1.20562,1.21248,1.39084,1.39506,1.38607,1.39289,417.81,419.01,416.9,417.4,134.31,135.02,133.08,133.58,256.078,256.5399,252.95,254.56,2392.4954,2431.38,2353.22,2359.04,58.5,59.19,58.47,58.97,696.41,708.5,693.6,694.4,298.07,299.56,296.18,299.23,505.2,508.395,503.34,506.52,88.85,89.2,83.92,84.02,465.37,465.97,456.05,459.2,3434.8,3489.88,3425,3458.5,387.23,388.42,380.06,380.08,268.758,275.25,267.17,271.09,1229,1229.038,1209.418,1219,26.2491,26.307,25.8349,26.209,113.44,114.1499,111.61,112.4,138.17,138.2731,135.75,136.57,307.36,310.92,305.37,307.1,58.5,59.19,58.47,58.97,170,174.7,168.60001,172.5,203.2,207,201.7,205,67.099998,67.360001,66.360001,67.160004,0,0
2021-04-28T22:00:00Z,0.26467,0.26541,0.26463,0.26503,1781.46,1789.95,1756.24,1771.8,0.009206,0.009221,0.009157,0.009177,1.21248,1.215,1.21021,1.21181,1.39289,1.39765,1.39258,1.39395,420.32,420.72,416.44,420.06,136.47,137.07,132.45,133.48,255.46,256.1,249,252.51,2389.23,2404.16,2373.85,2392.76,59.39,60.13,59.28,60.03,699.51,702.25,668.5002,677,301.5,301.5,293.79,296.28,507.6,509.29,499,509,84.7,85.27,82.63,83.91,469.69,469.69,459.03,466.29,3505.0981,3514.445,3435,3471.31,385,393.55,382.48,392.7,273.26,273.87,263.53,267.85,1220,1230.628,1179.882,1200,26.1977,26.473,25.7085,26.0905,113.21,115.1499,112.76,114.63,145.01,145.2965,140.67,142.68,330.12,331.81,321.61,329.51,59.39,60.13,59.28,60.03,175,177,170.60001,175.24001,208,208.3,200.10001,200.10001,67.699997,68.860001,67.5,67.5,0,0
2021-04-29T22:00:00Z,0.26499,0.26519,0.26328,0.26328,1772.267,1773.71,1764.31,1768.76,0.009179,0.009197,0.009143,0.009143,1.21181,1.21266,1.20161,1.20161,1.39395,1.39582,1.38025,1.38158,417.63,418.54,416.34,417.3,131.78,133.56,131.065,131.46,249.74,253.08,249.6,252.18,2368.02,2381.85,2346.56,2353.5,59.56,59.87,59.08,59.35,667.59,715.47,666.14,709.44,294.55,295.47,290.5,291.91,505,514.55,505,513.47,82.97,84.1,81.415,81.62,459.71,460.7331,453.84,456.2,3525.12,3554,3462.5,3467.42,391.04,394.935,388.48,390.39,265,266.1499,261.6,262.29,1200.5,1225.529,1198.5,1198.5,26.073,26.192,25.7998,25.894,114,114.95,113.49,114.49,141.07,142.09,138.26,138.8,326.1435,329.82,324.5,325.08,59.56,59.87,59.08,59.35,175.75999,179.74001,174,174.12,201.2,203.3,194.60001,194.60001,68.239998,68.239998,66.699997,66.720001,0,0
2021-05-02T22:00:00Z,0.26338,0.26573,0.26338,0.26531,1768.76,1798.34,1766.29,1792.438,0.009143,0.009182,0.009117,0.009167,1.20319,1.20762,1.20131,1.20632,1.38122,1.39318,1.38009,1.39088,419.43,419.84,417.665,418.2,132.04,134.07,131.83,132.54,253.4,254.35,251.12,251.86,2364.91,2381.55,2335.5,2343.08,59.63,60.035,59.23,59.29,703.8,706,680.5,684.9,292.99,293.5,286.07,287.5,512.65,518.95,505.2,509.11,81.97,82,78.46,78.55,459.75,459.84,448.28,450.14,3484.73,3486.645,3372.7012,3386.49,391.01,394.12,390.18,393.9,265.06,265.8,256.18,259.09,1193,1244.425,1193,1230,25.894,26.989,25.8055,26.873,115.18,116.74,115.13,115.72,139.7,139.76,136.87,137.43,326.17,328.55,321.84,322.58,59.63,60.035,59.23,59.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0
2021-05-03T22:00:00Z,0.26523,0.26523,0.26305,0.26305,1792.588,1799.14,1771,1778.397,0.009167,0.009171,0.009135,0.009146,1.20632,1.20637,1.19989,1.20125,1.39088,1.39118,1.38383,1.38832,416.07,416.6,411.67,415.62,131.19,131.4899,126.7,127.85,250.97,251.21,245.76,247.79,2313.55,2324.9899,2256.68,2306.83,59,60.655,58.82,60.6,678.94,683.4464,657.701,673.6,284.23,284.23,274.5,279.73,510.78,511.63,496.79,503.18,77.95,78.67,77.04,78.61,447.22,447.7,437.31,444.54,3356.19,3367.975,3272.13,3311.87,392.38,397.13,391.24,397.13,255.73,256.8,246.6501,250.16,1228,1268.221,1221.63,1236.5,26.887,27.113,26.095,26.461,115.15,115.4,113.535,114.11,136,136,132.42,134.12,320.025,322.19,313.12,318.36,59,60.655,58.82,60.6,175.22,175.8,167.7,168.92,197,200.39999,195.75,197.60001,67.18,68.220001,66.599998,67.120003,0,0
2021-05-04T22:00:00Z,0.26374,0.26376,0.26221,0.26239,1778.66,1787.99,1770.45,1786.4,0.009148,0.009161,0.009136,0.009156,1.20125,1.20267,1.19859,1.20042,1.38832,1.39263,1.38763,1.3901,417.38,417.63,415.15,415.75,129.2,130.45,127.97,128.1,249.06,249.5,245.82,246.47,2328.63,2335,2308.28,2314.77,60.58,60.98,59.93,60.39,681.06,685.2955,667.34,670.94,280.21,282,277.68,281.08,504.99,507.7843,494.63,496.08,79.05,79.3,77.36,77.83,450.4143,451.44,442.37,443.83,3338.855,3354.695,3264.36,3270.54,398,398.55,391.32,392.06,254.92,254.92,246.245,247.4,1237,1240.696,1216.419,1225.5,26.473,26.619,26.1124,26.4424,114.21,114.88,113.16,113.48,136.08,136.45,134.11,134.65,318.19,321.06,314.49,315.02,60.58,60.98,59.93,60.39,168,168.42,156.3,161.5,200.5,209.39999,199.95,209.39999,67.639999,69.160004,67.339996,69.059998,0,0
2021-05-05T22:00:00Z,0.26229,0.26368,0.26229,0.26351,1786.486,1818.12,1782.1,1814.368,0.009155,0.009173,0.00914,0.009163,1.20042,1.20717,1.19931,1.20647,1.3901,1.39408,1.38566,1.38818,415.83,419.21,413.675,419.07,127.89,129.75,127.13,129.74,246.45,249.86,244.69,249.73,2306.33,2337.35,2293.0418,2337.35,60.75,61.48,60.35,61.44,680.76,681.02,650,663.54,280.49,284.72,277.79,284.35,495.99,499.55,491.37,499.55,77.63,78.0599,76.47,77.89,443.8,449.09,439.84,448.58,3270,3314.4,3247.2,3306.37,393.79,394.1,385.99,389.57,256,256.3094,245.11,252.02,1223.5,1254.703,1220.85,1252.5,26.468,27.457,26.1745,27.2997,113.65,114.81,113.1,114.74,134.49,136.54,133.095,136,314.52,320.24,313.275,320.02,60.75,61.48,60.35,61.44,160.5,161.28,154.62,156.52,210,213.5,206.8,211.5,69.300003,71,68.419998,68.900002,0,0
2021-05-06T22:00:00Z,0.26357,0.26694,0.26357,0.26677,1814.558,1843.31,1812.966,1831.12,0.009166,0.009224,0.009151,0.009206,1.20647,1.2171399999999999,1.20527,1.21629,1.38818,1.40057,1.38798,1.39857,419.89,422.815,419.16,422.12,130.85,131.2582,129.475,130.21,252.15,254.3,251.17,252.46,2363.89,2371.25,2346.155,2351.93,60.33,61.405,60.18,61.37,665.8,690,660.22,672.37,285.66,292.6448,283.9,285.76,504.62,508.55,501.12,503.84,78.75,79.5718,78.22,78.81,454.59,458.38,449.2,452.58,3319.09,3330.89,3289.0704,3291.61,390.76,391.62,388.8,390.71,255.92,258.64,251.64,253.36,1252,1268.781,1242.444,1249,27.2977,27.6692,27.1435,27.4331,115.11,115.84,114.24,114.34,136.937,138.69,136.29,137.85,322.38,322.935,318.75,319.08,60.33,61.405,60.18,61.37,157,161.46001,156.14,161.46001,215,224.5,214.10001,220.2,70,70.400002,69.260002,70.019997,0,0
2021-05-09T22:00:00Z,0.26677,0.2672,0.26591,0.26591,1831.12,1845.438,1830.09,1835.3,0.009206,0.009218,0.009171,0.009185,1.21629,1.21782,1.21275,1.21287,1.4005,1.41583,1.39927,1.41173,422.5,422.74,417.81,417.94,129.41,129.54,126.81,126.85,250.87,251.73,247.12,247.18,2328.14,2331,2284.54,2291.75,61.8,62.27,61.1,61.17,664.9,665.05,627.6101,629.04,285.89,286,275.88,276.05,502,503.15,486.11,486.69,78.2,78.3,75.92,75.99,448.38,448.532,435.765,436.1,3282.32,3283,3190,3190.49,392.62,396,389.87,390.36,252.0149,252.41,243.45,243.63,1249,1275,1248.5,1248.5,27.406,27.876,27.2375,27.254,114.57,116.085,114.21,114.3,136.02,136.68,128.82,128.94,314.35,314.5786,304.83,305.97,61.8,62.27,61.1,61.17,163,165.39999,156.60001,156.66,228.10001,230.8,217.10001,218.5,70.300003,72.5,70.300003,71.779999,0,0
2021-05-10T22:00:00Z,0.26571,0.26726,0.26571,0.26714,1835.258,1841.82,1818.11,1837.045,0.009187,0.009227,0.009177,0.009205,1.21287,1.21817,1.21231,1.21454,1.41173,1.41672,1.41038,1.41391,413.1,415.27,410.06,414.21,123.5,126.27,122.77,125.91,244.55,246.6,242.57,246.23,2243.07,2280.28,2233.92,2270.06,60.79,61.57,60.045,60.15,599.24,627.0999,595.6,617.2,269,280.555,265.75,277.42,479.75,497.99,478.63,495.08,73.57,76.93,72.75,76.83,425,441.76,423.05,440.07,3136.28,3238,3127.37,3223.91,385,386.315,378.18,379.67,235,250.5553,233.61,248.6,1249,1252.064,1220.62,1237.5,27.3017,27.664,27.1065,27.608,113.32,113.69,112.17,113.55,125.25,128.56,124.77,128.37,300.75,306.84,299.69,306.53,60.79,61.57,60.045,60.15,156.96001,157.08,151.08,154.25999,219,223.8,215.5,221.3,71.720001,72.300003,70.739998,72.199997,0,0
2021-05-11T22:00:00Z,0.26717,0.26723,0.26477,0.26477,1837.11,1843.68,1813.35,1815.307,0.009205,0.009206,0.009115,0.009115,1.21454,1.21522,1.20656,1.20678,1.41391,1.4153,1.40477,1.4051,411.23,412.59,404,405.41,123.4,124.64,122.25,122.77,242.165,244.38,238.07,239,2226.19,2247.98,2193.62,2200.25,61.05,61.29,59.455,59.56,602.49,620.41,586.765,589.89,271.95,275.09,267.34,269.54,486.83,493.54,482.7,484.98,75.09,76.13,74.16,74.64,429.2857,430.86,419.14,422.38,3185,3207.94,3133.1,3151.94,377.48,378.041,368.02,369.69,240.5889,246.5,238.82,239.91,1238,1247.994,1211.5,1211.5,27.617,27.69,26.9535,27.0098,111.87,112.39,109.56,109.79,126.0285,127.13,123.68,124.62,301.13,304.96,298.19,302.55,61.05,61.29,59.455,59.56,155.25999,170.78,151.78,161,221.5,223.2,218.5,221.2,72.199997,73.959999,71.059998,73.199997,0,0
2021-05-12T22:00:00Z,0.26464,0.26702,0.26464,0.26638,1815.48,1828.81,1808.84,1826.186,0.009115,0.009139,0.00911,0.009133,1.20678,1.21061,1.20513,1.20781,1.4051,1.40781,1.40055,1.4045,407.07,412.35,407.02,410.28,124.58,126.15,124.26,124.97,241.8,245.6,241.42,243.03,2226.12,2239.4375,2206.72,2229.04,59.36,61.6,59.31,61.1,601.545,606.4599,559.65,571.69,270.94,273.7,267.22,269.72,489.13,490.775,482.71,486.66,75.21,75.7,72.5,73.09,429.89,434.82,425.64,430.6,3185.47,3203.84,3133,3161.47,372.19,380.4399,371.14,379.7,241.92,245.68,237.8,240.8,1210,1222.439,1203,1203,27.01,27.237,26.7265,27.078,110.16,111.18,109.155,110.49,127.12,128.48,125.87,127.11,306.0833,308.86,302.7701,305.26,59.36,61.6,59.31,61.1,162.2,164.12,155.74001,157.92,220,225.3,215.2,223.8,72.5,74.440002,71.540001,74,0,0
2021-05-13T22:00:00Z,0.26647,0.26814,0.26647,0.26778,1825.934,1846.09,1819.923,1842.1,0.009134,0.009155,0.009121,0.009142,1.20781,1.21477,1.20707,1.21448,1.4045,1.41111,1.4036,1.40886,413.21,417.49,413.18,416.58,126.25,127.89,125.85,127.45,245.575,249.18,245.49,248.15,2258.54,2284.72,2250,2278.38,61.35,62.09,61.26,61.91,583.41,592.87,570.46,589.74,272.52,278.82,270.16,277.63,487.86,494.85,486.59,493.37,74.02,75.0274,72.72,74.59,436.39,445.12,432.05,441.62,3185.56,3228.86,3183,3222.9,380.03,380.99,377.26,379.16,244.0188,247.12,242.27,246.29,1204.5,1232.767,1204.5,1225,27.0497,27.482,26.827,27.4063,111.01,111.59,110.25,111.2,128.63,131.42,127.81,130.15,309.54,316.85,309.08,315.94,61.35,62.09,61.26,61.91,159.48,166.75999,155.10001,164.88,223.5,223.8,210.3,212,74.739998,76.860001,74.5,76.459999,0,0
2021-05-16T22:00:00Z,0.26778,0.26825,0.2677,0.26816,1822.6,1868.5,1822.6,1866.378,0.009142,0.009167,0.009134,0.009155,1.21435,1.21688,1.21261,1.21481,1.4094,1.41467,1.40772,1.41262,415.39,416.39,413.36,415.52,126.82,126.93,125.17,126.27,246.55,246.59,243.52,245.18,2263.57,2289.78,2255.5101,2288.92,61.56,62.42,61.46,62.21,575.5531,589.73,561.2,576.83,275,275.61,270.35,274.78,485.59,492.71,482.81,488.94,74.215,75.52,73.41,74.65,442.14,442.14,432.84,439.94,3245.93,3292.75,3234.59,3270.39,379.1,379.1,373.38,374.95,245.15,246.24,240.6,244.36,1225,1245,1225,1239,27.396,28.286,27.355,28.179,111.22,111.27,109.83,110.98,129.29,129.83,127.71,129.8,313.55,315.68,311.58,315.46,61.56,62.42,61.46,62.21,167,178,165.5,171.72,213.39999,215,208.10001,214.10001,77,77.900002,75.480003,76.459999,0,0
2021-05-17T22:00:00Z,0.26809,0.27025,0.26809,0.26999,1866.358,1875.04,1863.32,1869.325,0.009155,0.009187,0.009152,0.009181,1.21481,1.2234099999999999,1.21481,1.22217,1.41262,1.42203,1.41251,1.41808,415.8,416.06,411.77,411.94,126.56,126.99,124.78,124.85,246.27,246.41,242.9,243.08,2302.35,2307.6818,2262.19,2262.47,62.18,62.47,60.81,60.85,568,596.25,563.38,577.87,276.35,276.9791,272.56,272.75,488.395,493.4778,486.1895,486.28,74.74,75.7699,74.24,74.44,443.92,444.4375,433.28,433.74,3292.575,3312,3230.37,3232.28,374.83,374.95,370.01,370.12,243.5,247.435,242.655,243.21,1239.5,1249.564,1216.979,1220,28.1637,28.745,28.013,28.1766,111.37,112.21,111.01,111.07,130.64,131.24,128.79,128.91,315.59,316.5,309.81,309.96,62.18,62.47,60.81,60.85,174.5,176.66,167.24001,170,219.10001,220.5,213,214,77.139999,77.5,76.300003,76.800003,0,0
2021-05-18T22:00:00Z,0.27007,0.27038,0.26896,0.26896,1869.375,1890.11,1852.32,1869.497,0.009181,0.009209,0.009147,0.009157,1.22217,1.22454,1.21597,1.2169699999999999,1.41808,1.42007,1.4099,1.41138,406.92,411.05,405.33,410.86,123.16,124.915,122.86,124.69,239.31,243.23,238.6,243.12,2228.43,2274.99,2225.44,2271.5,60.2,60.305,59.13,60.07,552.55,566.21,546.98,563.46,267.63,274.71,266.7901,273.97,481.625,488.57,478.54,487.7,73.16,76.97,72.76,76.23,426,442.5,425.7,441.72,3195,3234.75,3184,3231.8,366.91,370.78,364.12,370.67,235.86,245.34,235.11,244.63,1218,1226.298,1187.5,1187.5,28.171,28.232,27.372,27.7217,109.6,109.94,108.88,109.67,127.1853,130.83,126.45,130.66,304.185,314.66,303.57,313.59,60.2,60.305,59.13,60.07,169,170.3,166,169.06,208.89999,210.8,201,202,76.300003,76.32,74.559998,75.199997,0,0
2021-05-19T22:00:00Z,0.26886,0.27192,0.26886,0.27186,1869.537,1883.88,1864,1877.54,0.009155,0.009194,0.00915,0.009191,1.2169699999999999,1.22293,1.21686,1.22269,1.41138,1.41925,1.4101,1.41888,411.8,416.625,411.67,415.28,125.23,127.72,125.1,127.31,243.96,247.95,243.86,246.48,2291,2312,2283.52,2306.95,59.98,60.1799,59.11,59.63,575,588.85,571.07,586.78,275.21,282.97,275.21,281.16,489.55,502.7,488.975,501.67,76.81,78.27,76.25,78.06,445.75,459.3,445.33,455,3244.4042,3259.6799,3236.18,3247.68,371.57,377.34,371.51,374.53,246.99,252.93,245.35,251.54,1189,1210.5,1189,1195.5,27.719,27.999,27.408,27.741,109.98,111.69,109.87,111.41,131.529,133.28,131.46,132.64,313.58,319.25,313.16,318.61,59.98,60.1799,59.11,59.63,169.22,176.32001,169.2,175.5,204.60001,205.8,196.89999,199.5,75.199997,76.959999,74.800003,76.900002,0,0
2021-05-20T22:00:00Z,0.27188,0.27199,0.27048,0.27048,1877.324,1889.42,1870.3,1880.3,0.009191,0.009206,0.009175,0.009176,1.22269,1.22399,1.21607,1.21807,1.41888,1.42341,1.41403,1.41403,416.87,418.2,414.45,414.94,127.82,128,125.21,125.43,247.565,248.33,244.74,245.17,2317.41,2318.89,2289.3,2294.13,59.8,60.82,59.645,60.37,596.11,596.68,580,580.88,283.63,285,279.33,281.68,503.12,505.4,497.26,497.89,78.55,78.81,77.04,77.17,457.99,457.99,449.34,451.24,3250,3256.6946,3197.01,3203.08,375.46,379.33,375.1,377.5,253.8008,255.21,250.41,250.69,1196,1205.042,1166.5,1166.5,27.751,28.065,27.206,27.529,111.63,112.22,110.57,110.92,132.14,132.6897,130.49,131.46,319.29,319.93,315.8101,316.23,59.8,60.82,59.645,60.37,175.5,176.36,171.46001,173,197.75,201.39999,195.60001,198,77,77.480003,76,76,0,0
2021-05-23T22:00:00Z,0.27046,0.27241,0.27046,0.2721,1881.18,1887.11,1875.34,1880,0.009175,0.009199,0.009175,0.009192,1.21745,1.223,1.21718,1.22137,1.41507,1.41721,1.41113,1.4155,417.34,420.32,417.08,419.17,126.01,127.94,125.94,127.1,247.785,251.16,247.51,250.78,2314.89,2365.55,2311.955,2361.04,60.58,60.685,60.14,60.42,581.6,614.48,573.65,606.44,285.29,288.515,283.83,287.48,501.05,504.25,499.51,502.9,77.26,78.01,76.8,77.44,456.92,462.44,456.355,459.19,3215.5,3257.95,3210.4993,3244.99,378.08,383.33,378,379.05,254.13,257.6,252.43,257.17,1169,1182.296,1165.4,1173,27.529,27.901,27.467,27.729,111.798,113.03,111.52,112.52,131.33,134,131.33,132.91,318.21,325.95,318.03,324.63,60.58,60.685,60.14,60.42,172,172,168.10001,168.22,197.89999,201.10001,195.2,199.60001,76,76.559998,75.5,75.699997,0,0
2021-05-24T22:00:00Z,0.27206,0.27323,0.27206,0.27299,1879.715,1900.35,1872.8,1898.358,0.009194,0.00921,0.00917,0.009193,1.22137,1.22664,1.22107,1.22484,1.4155,1.42111,1.41155,1.41453,420.33,420.71,417.62,418.24,127.82,128.32,126.32,126.9,251.769,252.75,250.82,251.72,2372,2384,2355,2362.87,60.53,61.095,59.555,59.65,607.31,613.99,595.71,604.69,288.28,291.48,287.06,289.47,506,506.365,499.22,501.34,77.33,78.77,76.8365,77.86,461.9,462.96,456.495,459.54,3266.67,3279.82,3213.76,3259.05,380.41,381.605,378.24,378.59,258.5,260.37,257.2801,258.65,1174,1197.983,1172,1191,27.729,28.031,27.473,27.9529,112.9152,113.15,112.18,112.63,133.54,134.3,132.8,133.75,327.08,329.18,324.8,327.79,60.53,61.095,59.555,59.65,169.22,173.66,162.10001,164.89999,201.39999,202.39999,191.7,195.85001,76.419998,76.419998,75.059998,76.080002,0,0
2021-05-25T22:00:00Z,0.2729,0.27329,0.27053,0.27053,1898.754,1912.74,1890.45,1895.7,0.009192,0.009197,0.00916,0.00916,1.22484,1.2262899999999999,1.2181899999999999,1.21921,1.41453,1.4176,1.41121,1.41154,418.87,419.61,417.76,419.07,126.955,127.39,126.42,126.85,251.43,252.94,250.75,251.49,2366.52,2388.99,2366.4625,2380.31,59.75,59.845,58.9,59.73,607.56,626.17,601.5,619.13,288.72,293.49,288.09,292.51,502.34,504.14,500.5,502.36,77.83,78.59,77.59,78.34,460.77,462.1,455.53,460.49,3274.5905,3295.73,3258.51,3265.16,379.44,381.2,377.34,378.67,259.78,262.32,259.16,261.37,1194.5,1215.01,1191,1191,27.947,28.228,27.606,27.663,113.295,113.866,112.63,112.85,133.87,134.52,132.22,133.09,328.35,329.8299,325.82,327.66,59.75,59.845,58.9,59.73,165,168.17999,161.60001,161.60001,196.45,198.95,194.3,198.8,76.120003,76.760002,75.599998,76.760002,0,0
2021-05-26T22:00:00Z,0.27062,0.27195,0.27062,0.27109,1896.19,1903.69,1888.29,1896.76,0.009161,0.00917,0.009099,0.009103,1.21921,1.22151,1.21752,1.21937,1.41154,1.42191,1.40916,1.4199,420.17,420.72,418.9851,419.29,126.44,127.64,125.08,125.28,251.17,251.48,249.25,249.31,2389.05,2389.05,2356.26,2362.68,60.51,61.25,60.27,60.74,620.24,631.13,616.21,630.85,290.25,291.17,284.795,286.67,501.8,505.1,498.54,503.86,78.11,78.43,77.47,78.42,460,468.44,459.645,467.68,3256,3260.355,3230.04,3230.11,378.53,382.91,377.18,380.54,259.86,260.64,256.28,259.47,1194,1198.853,1175.262,1177.5,27.647,27.883,27.504,27.859,113.47,114.09,112.755,113.51,132.73,134.64,132.71,133.64,328,333.78,326.76,332.75,60.51,61.25,60.27,60.74,165.60001,175.5,165.5,175.5,198.8,201.7,197.2,200,76.68,78.720001,76.160004,78.279999,0,0
2021-05-27T22:00:00Z,0.27104,0.27188,0.27095,0.27162,1896.794,1905.872,1882.36,1902.6,0.009102,0.009111,0.009075,0.0091,1.21937,1.22048,1.21326,1.21915,1.4199,1.42089,1.41363,1.41804,420.97,421.25,419.79,420.04,125.57,125.8,124.55,124.61,250.995,252.08,249.56,249.68,2374.42,2376.07,2352.85,2356.85,60.77,60.96,60.24,60.78,628.5,635.59,622.38,625.22,287,291.5,282.15,285.86,504.4,511.76,502.53,502.81,78.66,81.09,78.66,80.08,470,474.62,467.68,472.33,3242,3247.99,3219.7,3223.07,383.44,383.61,378.77,379.47,261.07,263.15,259.87,260.02,1180,1185.096,1173.111,1177.5,27.8409,27.97,27.403,27.908,114.35,114.35,113.05,113.88,134.1541,135.64,133.95,134.54,331,332.8684,328.33,328.73,60.77,60.96,60.24,60.78,177.7,182.96001,174,178.58,200.5,203.5,200,202.89999,78.360001,79.980003,78.360001,79.940002,0,0
2021-05-30T22:00:00Z,0.27162,0.27275,0.27162,0.27272,1908.2,1910.63,1902.24,1907.06,0.009101,0.009142,0.009097,0.009124,1.21994,1.22313,1.21833,1.22237,1.41759,1.4218,1.41636,1.42053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1180.5,1190.685,1180.5,1187,27.88,28.133,27.88,28.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175,175,168.28,168.74001,204,206.5,201.3,202,80.120003,82.68,79.800003,81.800003,0,0
2021-05-31T22:00:00Z,0.27261,0.27425,0.27261,0.27342,1907.417,1916.53,1892.5,1900.27,0.009124,0.009145,0.009116,0.009133,1.22237,1.22544,1.22107,1.22128,1.42053,1.42504,1.41456,1.41456,422.57,422.72,419.2,419.67,125.08,125.35,123.94,124.28,251.23,251.29,246.96,247.4,2374.44,2385.71,2354.28,2381.18,61.51,61.76,60.735,60.99,627.8,633.8,620.55,623.9,287,287.41,280.01,281.3,504.01,505.41,497.7443,499.08,81.01,82.91,80.66,80.81,475.44,477.9999,467.2,468.31,3243.495,3250.98,3209.06,3218.65,382.18,382.35,372.94,373.46,261.08,263.42,256.52,259.27,1187.5,1207.262,1180.403,1194.5,28.0506,28.553,27.832,27.863,114.558,114.6237,113.1,113.34,135.1036,136.07,133.53,133.94,330.15,331.42,326.64,329.13,61.51,61.76,60.735,60.99,156.12,158,152.60001,153.38,202.5,210.8,202.5,208.8,81.800003,84.239998,81.199997,81.68,0,0
